Finger 0 Metacarpal Bone X,Finger 0 Metacarpal Bone Y,Finger 0 Metacarpal Bone Z,Finger 0 Proximal Bone X,Finger 0 Proximal Bone Y,Finger 0 Proximal Bone Z,Finger 0 Intermediate Bone X,Finger 0 Intermediate Bone Y,Finger 0 Intermediate Bone Z,Finger 0 Distal Bone X,Finger 0 Distal Bone Y,Finger 0 Distal Bone Z,Finger 1 Metacarpal Bone X,Finger 1 Metacarpal Bone Y,Finger 1 Metacarpal Bone Z,Finger 1 Proximal Bone X,Finger 1 Proximal Bone Y,Finger 1 Proximal Bone Z,Finger 1 Intermediate Bone X,Finger 1 Intermediate Bone Y,Finger 1 Intermediate Bone Z,Finger 1 Distal Bone X,Finger 1 Distal Bone Y,Finger 1 Distal Bone Z,Finger 2 Metacarpal Bone X,Finger 2 Metacarpal Bone Y,Finger 2 Metacarpal Bone Z,Finger 2 Proximal Bone X,Finger 2 Proximal Bone Y,Finger 2 Proximal Bone Z,Finger 2 Intermediate Bone X,Finger 2 Intermediate Bone Y,Finger 2 Intermediate Bone Z,Finger 2 Distal Bone X,Finger 2 Distal Bone Y,Finger 2 Distal Bone Z,Finger 3 Metacarpal Bone X,Finger 3 Metacarpal Bone Y,Finger 3 Metacarpal Bone Z,Finger 3 Proximal Bone X,Finger 3 Proximal Bone Y,Finger 3 Proximal Bone Z,Finger 3 Intermediate Bone X,Finger 3 Intermediate Bone Y,Finger 3 Intermediate Bone Z,Finger 3 Distal Bone X,Finger 3 Distal Bone Y,Finger 3 Distal Bone Z,Finger 4 Metacarpal Bone X,Finger 4 Metacarpal Bone Y,Finger 4 Metacarpal Bone Z,Finger 4 Proximal Bone X,Finger 4 Proximal Bone Y,Finger 4 Proximal Bone Z,Finger 4 Intermediate Bone X,Finger 4 Intermediate Bone Y,Finger 4 Intermediate Bone Z,Finger 4 Distal Bone X,Finger 4 Distal Bone Y,Finger 4 Distal Bone Z,Hand sign
-17.332458,-6.223343,47.705513,-21.055420,-14.809921,28.918856,-19.927414,-31.203323,-0.854389,-9.540901,-42.973511,-15.144978,-17.638538,7.781937,10.797312,-20.690504,-0.685715,-37.552422,-16.020775,-13.195847,-58.069405,-12.616369,-26.085022,-58.941986,-1.527187,8.587143,9.145983,-0.229475,3.091995,-40.049736,2.593431,-2.930786,-68.706810,3.177282,-12.093658,-81.905754,13.184668,7.008163,11.214888,18.888041,2.566574,-33.360550,20.612936,-1.846817,-60.830276,18.812929,-9.017166,-75.019730,27.142160,1.323013,15.958174,35.962135,-1.420090,-22.458956,36.014961,-5.531677,-42.514168,31.237982,-12.990234,-51.280449,1.000000
-17.198818,-6.081924,47.845680,-21.014252,-14.820557,29.123207,-20.045895,-31.305710,-0.699820,-9.720749,-42.931091,-15.241289,-18.361656,6.557083,10.529518,-20.236551,-3.570831,-37.507179,-14.459639,-15.836792,-58.114300,-10.230390,-28.607513,-59.717529,-2.316679,8.805283,8.812710,-0.461878,1.841675,-40.180508,2.727333,-4.096100,-68.957672,4.010294,-12.535614,-82.685066,12.469748,8.591110,10.946690,18.643843,3.466949,-33.455696,20.966524,-0.279572,-61.161072,20.239302,-6.355515,-75.999435,26.924990,4.151398,15.974586,35.746902,1.417084,-22.340965,36.194115,-1.850571,-42.853760,32.750847,-8.575699,-52.762852,1.000000
-16.771425,-6.339401,48.161812,-20.841805,-15.297150,29.598824,-20.100101,-32.013489,-0.042477,-9.587917,-43.519043,-14.446509,-18.589867,5.750275,10.422775,-20.159140,-5.162201,-37.560108,-13.992793,-18.081680,-56.893692,-9.579947,-30.994263,-56.443108,-2.744566,8.795715,8.727676,-0.719696,1.476181,-40.156494,2.575237,-4.787781,-68.720428,3.952583,-14.276611,-81.457947,12.035812,9.381287,10.822144,18.348824,3.952789,-33.439522,20.704227,-0.410583,-60.819588,19.995358,-7.323547,-75.137695,26.740414,5.746231,15.776852,35.602016,2.884247,-22.494884,36.289951,-0.627487,-42.943336,33.166386,-7.662506,-52.630768,1.000000
-16.155130,-7.590454,48.259079,-20.033180,-16.676422,29.723360,-18.971001,-33.463425,0.135897,-8.270127,-44.819809,-14.227392,-18.531796,5.041092,10.563757,-20.465813,-6.018570,-37.482681,-14.403971,-19.475861,-56.133575,-9.467695,-32.574295,-55.252350,-2.994289,8.513199,8.876898,-1.239922,1.985214,-40.171883,1.828819,-4.243958,-68.700356,3.268867,-14.425278,-80.750893,11.765802,9.599411,10.860132,17.957766,5.083984,-33.538410,20.296690,0.957138,-60.940704,19.530130,-6.705185,-74.748795,26.529547,6.462845,15.604658,35.510361,4.375641,-22.748989,36.491417,0.841034,-43.127869,33.404900,-6.714432,-52.381523,1.000000
-15.648165,-8.230103,48.294361,-19.377396,-17.277252,29.712788,-18.136312,-33.722198,-0.105040,-7.429876,-44.570435,-14.895496,-18.553299,4.384247,10.760513,-20.559816,-5.997314,-37.424313,-14.408957,-18.312500,-57.361225,-9.017644,-31.306458,-58.553127,-3.174707,8.425140,8.880486,-1.617449,2.227478,-40.288528,1.396961,-3.524139,-69.090057,3.137646,-13.330582,-81.550278,11.564060,9.890015,10.771725,17.613638,5.737869,-33.764271,20.031593,1.806885,-61.352196,19.601006,-5.896027,-75.236679,26.368591,7.212280,15.421471,35.326126,5.306458,-23.016462,36.361320,1.328476,-43.279198,33.284870,-6.752869,-52.134727,1.000000
-15.215025,-8.347061,48.353153,-18.785049,-17.382248,29.726269,-17.350775,-33.571793,-0.291765,-6.600585,-43.994766,-15.403680,-18.571983,3.940079,10.934544,-20.675882,-5.807678,-37.338753,-14.545599,-16.695953,-58.613220,-9.044991,-29.212601,-61.278252,-3.291999,8.465897,8.831944,-1.962870,2.358047,-40.367851,0.979631,-2.708084,-69.442596,2.945777,-11.753326,-82.589020,11.435343,10.192276,10.614887,17.248156,6.079391,-33.990692,19.622442,2.364120,-61.716942,19.470125,-5.054031,-75.867554,26.305933,7.830093,15.218636,35.078560,5.827469,-23.263346,36.034607,1.530899,-43.404064,32.980751,-6.838333,-51.990349,1.000000
-14.740337,-8.431778,48.486893,-18.202713,-17.618256,29.910204,-16.632450,-33.840744,-0.124506,-5.863504,-44.014832,-15.434257,-18.625107,3.517197,11.043718,-20.722332,-6.170700,-37.201355,-14.509459,-16.433472,-58.969040,-8.935499,-28.592361,-61.802879,-3.429143,8.476151,8.801840,-2.250802,2.298111,-40.358318,0.610338,-2.523148,-69.463654,2.670453,-11.284073,-82.822975,11.262553,10.552963,10.497461,16.906265,6.425156,-34.099789,19.206863,2.769531,-61.804962,19.166817,-4.628983,-75.952538,26.209064,8.518051,15.020605,34.820675,6.643677,-23.494316,35.834377,2.490509,-43.674889,33.009975,-5.887772,-52.315849,1.000000
-14.102262,-8.821686,48.613022,-17.334688,-18.095703,30.031029,-15.538410,-34.193848,-0.148960,-4.847808,-43.996689,-15.837955,-18.509398,3.178131,11.250721,-21.086304,-6.353119,-37.043129,-15.119274,-16.313873,-59.202377,-9.509815,-28.222855,-62.073063,-3.475055,8.392471,8.862358,-2.841823,2.440811,-40.354511,-0.329606,-2.297302,-69.501724,1.735299,-11.171082,-82.797539,11.202389,10.683899,10.398399,16.410820,6.646393,-34.288395,18.505194,2.758408,-61.981960,18.513975,-5.024963,-75.909515,26.199371,8.922440,14.725529,34.502552,7.044846,-23.892302,35.416248,2.454361,-43.935276,32.580227,-6.327606,-52.184410,1.000000
-13.076679,-9.604477,48.762718,-16.239302,-18.843048,30.153429,-14.486109,-34.598282,-0.271193,-3.997293,-43.869843,-16.440163,-18.268566,2.720505,11.569342,-21.778019,-6.342300,-36.841942,-16.335909,-16.066711,-59.226952,-10.683261,-27.903625,-62.039658,-3.484761,8.230087,9.017668,-3.754444,3.024017,-40.283203,-1.890650,-1.215424,-69.539360,-0.021261,-10.202484,-82.693832,11.167423,10.772034,10.339880,15.702668,7.313477,-34.450760,17.567579,3.695068,-62.156258,17.701740,-4.250916,-75.883804,26.215834,9.255585,14.310530,34.064240,7.877838,-24.469721,34.911987,3.149200,-44.391697,32.061184,-6.099274,-52.075554,1.000000
-12.397429,-9.977402,48.789467,-15.453393,-19.178909,30.152895,-13.485925,-34.657089,-0.367870,-2.802169,-43.461792,-16.614563,-18.156384,2.301636,11.720385,-22.106937,-6.235275,-36.778206,-16.790985,-15.356583,-59.318695,-10.876950,-27.076248,-62.176750,-3.574777,8.170334,9.090891,-4.192847,3.620712,-40.190960,-2.494648,0.273087,-69.526642,-0.568233,-8.239838,-82.977325,11.034174,10.970718,10.311033,15.300501,8.240952,-34.469204,17.199879,5.482925,-62.186508,17.596741,-2.182205,-75.964622,26.120731,9.656509,14.107759,33.800560,8.895859,-24.716133,34.687145,4.461075,-44.526009,31.831257,-5.044968,-51.746933,1.000000
-11.827905,-9.877213,48.884987,-15.059018,-19.028412,30.257042,-12.989524,-34.288467,-0.217350,-1.838126,-42.727249,-16.279774,-18.010113,2.189758,11.926914,-22.539001,-5.322098,-36.589317,-17.578480,-12.717987,-60.099777,-11.658093,-23.896408,-64.196663,-3.499532,8.263992,9.087818,-4.611592,4.245087,-40.165333,-3.171062,1.956009,-69.685677,-1.343175,-5.878067,-83.574951,11.120680,11.048370,10.202099,14.886528,8.714890,-34.566685,16.463074,6.749680,-62.348469,16.668602,-0.565079,-76.192802,26.246822,9.652588,13.823128,33.536633,9.194962,-25.062984,34.246494,5.189072,-44.962116,31.221375,-4.272186,-51.929127,1.000000
-11.260706,-9.157532,49.145103,-15.078548,-18.203400,30.575010,-13.440361,-33.406387,0.248411,-2.049713,-41.925140,-15.596200,-17.772961,2.582245,12.213049,-23.138065,-3.907227,-36.139645,-18.849541,-8.959167,-60.955650,-13.320650,-19.122757,-67.281601,-3.166321,8.516296,9.049936,-5.111204,4.502472,-40.126163,-4.007000,2.577469,-69.702431,-2.318146,-4.962418,-83.777298,11.541842,10.924194,9.957720,14.446644,8.201889,-34.821880,15.394340,6.030121,-62.571220,15.112754,-1.506165,-76.174988,26.726025,9.068024,13.347929,33.181919,8.400269,-25.633615,33.370216,5.055511,-45.885330,30.167963,-3.559662,-53.917557,1.000000
-10.768997,-8.818649,49.393967,-15.224243,-17.444519,30.772936,-14.109592,-32.253540,0.469271,-2.538429,-40.896118,-15.141005,-17.413567,3.397720,12.539564,-23.885963,-1.626282,-35.698109,-20.230881,-5.162918,-61.109993,-15.304398,-14.679138,-67.944679,-2.511925,8.687683,9.139345,-5.491022,5.412750,-40.010307,-4.858345,4.075760,-69.674347,-3.600355,-3.469513,-83.594994,12.335142,10.232727,9.797556,14.098293,7.935913,-35.067101,14.058047,6.155823,-62.872070,12.869841,-0.966751,-76.797729,27.478752,7.389938,12.936583,32.985050,7.032471,-26.169874,32.466732,4.546448,-46.694550,28.752834,-3.268600,-55.397278,1.000000
-10.377695,-8.630463,49.589825,-15.405279,-16.159149,30.654930,-14.499983,-29.466660,0.026768,-2.402494,-37.614136,-15.376355,-16.888868,4.372772,12.907780,-24.232130,2.197830,-34.966343,-21.542509,3.424255,-61.287663,-17.843496,-2.714661,-72.566772,-1.729647,8.840332,9.181904,-5.385153,7.326965,-39.950073,-4.749933,8.502609,-69.943481,-3.985334,3.313049,-85.177116,13.224157,9.192505,9.617542,13.860571,8.007080,-35.345070,13.015368,7.842987,-63.415241,11.195205,2.624451,-78.422699,28.254848,5.026993,12.650143,32.802704,5.111877,-26.479330,31.364443,3.317078,-46.898972,26.770985,-3.771118,-55.770081,1.000000
-10.217051,-8.836044,49.678558,-15.259031,-15.793594,30.523050,-13.807657,-28.155045,-0.225786,-1.004906,-35.769623,-15.409091,-16.261953,5.165237,12.849264,-24.141237,4.872803,-35.015663,-21.857729,8.623901,-61.585060,-19.127661,6.157227,-75.541977,-1.341852,8.670563,9.284031,-5.368177,8.273010,-39.936699,-4.778009,10.708725,-70.143845,-4.345163,7.069763,-86.076256,13.623258,8.239090,9.633764,13.722535,7.454117,-35.433399,12.577122,7.337112,-63.588791,10.486355,2.205750,-78.621567,28.501585,3.418564,12.535910,32.656353,3.258987,-26.637917,30.677727,0.797440,-46.736366,25.389725,-6.377335,-55.083260,1.000000
-10.143105,-8.040848,50.017448,-15.254276,-14.650803,30.758589,-13.744038,-26.625778,-0.039555,-0.785757,-34.250763,-15.091568,-15.825390,6.028702,12.870680,-24.262711,6.140366,-34.875778,-22.134487,10.166428,-61.460518,-19.552395,7.920578,-75.557022,-0.878540,8.801254,9.210669,-5.354347,8.485275,-39.941292,-4.966198,11.047501,-70.154602,-4.943432,7.514542,-86.142639,14.060226,7.695328,9.406443,13.583984,6.806229,-35.666298,12.047478,7.017868,-63.904289,9.616816,2.210861,-79.037071,28.735558,2.152328,12.246206,32.480316,1.803360,-26.967211,30.082640,-0.474899,-47.005798,24.322771,-7.540115,-55.189301,1.000000
-9.722452,-8.338898,50.020576,-14.776815,-14.418701,30.573526,-13.122328,-25.763977,-0.409185,-0.091253,-33.358459,-15.441745,-15.369566,6.454315,13.044577,-24.493254,7.766571,-34.607830,-22.858858,12.847656,-61.224960,-20.820326,11.689178,-75.678726,-0.498102,8.666443,9.317112,-5.624792,9.349060,-39.800560,-5.593283,12.800674,-70.034523,-5.849363,10.377869,-86.389977,14.391634,7.043152,9.345615,13.332161,6.857803,-35.740780,11.508444,7.636047,-64.002258,8.929852,3.340698,-79.333382,28.873974,0.967468,11.954771,32.234566,1.020630,-27.304153,29.625460,-1.019531,-47.304657,23.577837,-7.956558,-55.383080,1.000000
-9.650070,-7.742004,50.366768,-15.126591,-13.218369,30.868090,-14.002323,-23.858276,-0.251505,-1.082043,-31.393021,-15.318270,-14.997505,7.120361,13.029299,-24.434338,8.575012,-34.591358,-22.848110,13.630951,-61.264679,-21.053600,13.152924,-75.948158,-0.124920,8.749939,9.246227,-5.532955,9.465607,-39.837166,-5.592609,13.086578,-70.086884,-6.089935,11.203217,-86.575668,14.707333,6.599976,9.147158,13.080914,6.516418,-35.939552,10.808252,8.072052,-64.320152,7.918722,4.555298,-79.858894,28.993385,-0.124924,11.749613,31.944424,0.157562,-27.499538,29.011854,-1.000793,-47.644089,22.777826,-7.205627,-56.281250,1.000000
-9.398338,-8.384293,50.198357,-14.830158,-13.766098,30.666849,-13.493847,-24.149521,-0.450167,-0.306198,-31.398926,-15.365452,-15.067936,6.779160,13.188177,-24.620838,8.614609,-34.361057,-23.069054,13.722458,-60.920586,-21.197834,13.072464,-75.506508,-0.151943,8.620804,9.434294,-5.635715,9.613708,-39.552322,-5.715405,12.823761,-69.603737,-6.224808,9.992035,-85.721458,14.695404,6.596771,9.295881,13.151215,6.659607,-35.727898,10.787075,7.215088,-63.771759,7.511250,2.406189,-78.671722,29.002369,0.130447,11.626333,32.079056,0.398056,-27.709209,29.029177,-1.770706,-47.435699,22.422195,-8.903809,-55.086121,1.000000
-9.664345,-8.285507,51.484528,-15.621353,-11.010849,31.574919,-14.917393,-19.111496,0.201441,-2.154549,-27.593643,-14.487269,-13.144768,9.297073,12.953875,-23.949211,14.779160,-34.658058,-23.514549,22.735229,-61.740448,-23.198502,25.473862,-77.110634,1.273888,8.133896,9.235168,-5.324860,11.626358,-39.952301,-6.135185,17.312531,-70.513016,-7.644897,18.340836,-87.569923,15.559710,3.773834,9.024422,12.933170,4.889374,-36.048630,10.011223,6.803909,-64.262161,5.904297,4.090622,-79.647636,28.875795,-4.989334,11.016584,30.759037,-4.290054,-28.311539,26.655010,-5.521255,-48.030949,18.799763,-11.741333,-54.584831,1.000000
-10.247158,-6.293594,52.114212,-16.140953,-8.989304,32.191952,-15.441753,-17.588272,1.043861,-2.810532,-26.949341,-13.141026,-12.853302,10.287476,12.492638,-23.148533,14.915710,-35.229858,-22.127838,22.340134,-62.419285,-21.459557,24.695099,-77.832428,1.537437,8.448608,8.881935,-4.665970,10.787247,-40.393166,-5.029312,16.098068,-71.066589,-6.435783,17.174469,-88.149597,15.653053,3.506287,8.979666,13.136644,3.305710,-36.027195,10.320841,4.800491,-64.190964,6.226448,2.261703,-79.536865,28.755589,-5.872330,11.411945,30.701738,-6.334366,-27.785608,26.390270,-7.779114,-47.226028,18.195715,-13.767807,-53.424316,1.000000
-10.135105,-5.565720,51.976425,-15.895351,-9.278992,32.163528,-15.123192,-19.418777,1.349699,-2.572189,-29.453918,-12.511241,-12.908882,10.292404,12.506376,-23.216270,14.173462,-35.135063,-22.029964,21.151749,-62.277878,-21.249054,23.128510,-77.631538,1.531082,8.625870,8.830336,-4.659073,10.171783,-40.359814,-4.737030,14.903931,-70.973671,-5.789650,15.445648,-87.995758,15.692547,3.783997,8.909559,13.196276,2.913879,-36.035698,10.531532,3.878754,-64.130524,6.557957,0.919312,-79.379410,28.771835,-5.522278,11.402933,30.804365,-6.478271,-27.754869,26.944960,-7.970657,-47.357140,19.140556,-13.832672,-54.273552,1.000000
-10.041100,-5.834030,51.812332,-15.682331,-10.293564,32.101959,-14.834454,-21.404739,1.466574,-2.376125,-31.693344,-12.430596,-12.881073,10.119171,12.586710,-23.234341,13.707657,-35.257812,-22.024708,20.532440,-62.687435,-21.240520,23.039261,-78.152832,1.500988,8.540543,8.810505,-4.726028,9.924591,-40.628834,-4.544621,14.533279,-71.646896,-4.981274,15.710495,-88.980873,15.680138,3.833496,8.716858,13.104630,3.176025,-36.511665,10.855019,4.817505,-65.213074,7.871700,3.150848,-81.353386,28.687759,-5.362167,11.262112,30.600325,-5.896332,-27.959591,27.566055,-6.148178,-48.438126,21.404491,-10.288651,-58.289810,1.000000
-10.701046,-5.456726,52.425838,-16.628105,-8.418549,32.554707,-15.864933,-18.066055,1.966251,-3.321674,-28.618317,-11.574890,-11.903603,11.212494,12.590782,-22.229561,16.706619,-35.180107,-21.299656,24.099777,-62.396519,-20.895481,26.900711,-77.773682,2.312847,8.347458,8.754044,-3.908077,11.448318,-40.714279,-3.753754,17.504501,-71.664719,-4.514366,20.017593,-88.970337,15.956293,2.202942,8.658358,13.176102,2.894409,-36.604000,10.920378,6.428879,-65.370964,8.081045,6.789474,-81.794357,28.195595,-8.499619,11.359093,29.765446,-8.372925,-27.738647,26.033615,-7.697403,-47.936764,18.813650,-11.226822,-56.992283,1.000000
-11.454262,-6.059052,51.424786,-16.235790,-10.666763,31.522137,-14.149124,-22.113403,1.045053,-1.286335,-32.704193,-12.306608,-12.834827,10.352798,12.489216,-22.384392,14.648880,-35.574635,-20.952942,21.357651,-62.947357,-20.067699,23.692322,-78.376556,1.593323,8.371155,8.971291,-3.670223,10.295898,-40.614285,-3.024040,14.721191,-71.621170,-3.412876,15.549911,-88.943832,15.597145,3.150726,9.116669,14.014397,2.829102,-36.193878,12.233845,4.087631,-64.897743,9.102852,1.824127,-80.900360,28.254427,-6.397827,11.832607,31.041916,-7.036285,-27.381878,28.007664,-8.144287,-47.543911,21.211660,-13.052307,-56.559147,1.000000
-11.302807,-5.297348,51.930756,-16.257156,-9.182541,31.936171,-14.250435,-20.335129,1.752922,-1.460289,-31.709061,-11.014346,-11.855682,11.383896,12.575722,-21.674400,16.803375,-35.397751,-20.465790,23.625381,-62.737465,-19.928768,26.082199,-78.157013,2.348440,8.252213,8.880173,-3.376625,11.106979,-40.706535,-2.851746,16.434891,-71.729568,-3.282730,18.556351,-89.069687,15.859097,1.820480,8.871809,13.558647,2.273636,-36.464275,11.636864,5.214951,-65.299911,9.004623,5.320694,-81.766907,27.944365,-9.030746,11.687338,29.871540,-9.291763,-27.415167,25.808367,-9.514877,-47.210632,18.091303,-13.555008,-55.700287,1.000000
-10.779766,-3.923218,51.890820,-15.320126,-8.810852,31.992107,-12.951267,-21.736938,2.397518,-0.359173,-34.235168,-9.714638,-11.558067,11.843338,12.462961,-21.624527,16.909286,-35.290749,-20.259636,24.225479,-62.443939,-19.603333,27.073547,-77.759926,2.587740,8.434845,8.694138,-3.103764,10.712158,-40.705448,-1.938992,16.100006,-71.591454,-1.942402,18.115860,-88.878494,15.984652,1.773834,8.810850,13.892223,1.244843,-36.333664,12.696323,3.424423,-64.957596,10.078735,2.571701,-81.148224,27.817600,-9.139954,11.679508,29.967365,-10.645325,-27.397938,25.896559,-12.184708,-46.527966,17.419153,-17.229706,-53.583187,1.000000
-9.949574,-3.463791,51.811504,-14.683952,-9.463104,32.250343,-12.605991,-23.866348,3.206542,-0.086842,-36.769409,-8.607439,-11.798817,11.554077,12.360367,-22.219112,15.895721,-35.162857,-20.660152,24.017441,-62.227474,-19.767742,27.517990,-77.501030,2.371086,8.599640,8.505316,-3.256672,10.098114,-40.750996,-1.425503,15.511444,-71.672501,-0.926258,17.382751,-89.025948,16.038307,2.635559,8.674345,14.219254,1.017227,-36.345348,13.664635,1.686447,-64.844032,11.149837,-1.243912,-80.621979,27.979252,-7.478348,11.350218,30.533098,-9.846680,-27.791323,27.812248,-12.106567,-47.461208,20.405386,-17.770126,-55.415337,1.000000
