Hand 0 Finger 0 Metacarpal Bone X,Hand 0 Finger 0 Metacarpal Bone Y,Hand 0 Finger 0 Metacarpal Bone Z,Hand 0 Finger 0 Proximal Bone X,Hand 0 Finger 0 Proximal Bone Y,Hand 0 Finger 0 Proximal Bone Z,Hand 0 Finger 0 Intermediate Bone X,Hand 0 Finger 0 Intermediate Bone Y,Hand 0 Finger 0 Intermediate Bone Z,Hand 0 Finger 0 Distal Bone X,Hand 0 Finger 0 Distal Bone Y,Hand 0 Finger 0 Distal Bone Z,Hand 0 Finger 1 Metacarpal Bone X,Hand 0 Finger 1 Metacarpal Bone Y,Hand 0 Finger 1 Metacarpal Bone Z,Hand 0 Finger 1 Proximal Bone X,Hand 0 Finger 1 Proximal Bone Y,Hand 0 Finger 1 Proximal Bone Z,Hand 0 Finger 1 Intermediate Bone X,Hand 0 Finger 1 Intermediate Bone Y,Hand 0 Finger 1 Intermediate Bone Z,Hand 0 Finger 1 Distal Bone X,Hand 0 Finger 1 Distal Bone Y,Hand 0 Finger 1 Distal Bone Z,Hand 0 Finger 2 Metacarpal Bone X,Hand 0 Finger 2 Metacarpal Bone Y,Hand 0 Finger 2 Metacarpal Bone Z,Hand 0 Finger 2 Proximal Bone X,Hand 0 Finger 2 Proximal Bone Y,Hand 0 Finger 2 Proximal Bone Z,Hand 0 Finger 2 Intermediate Bone X,Hand 0 Finger 2 Intermediate Bone Y,Hand 0 Finger 2 Intermediate Bone Z,Hand 0 Finger 2 Distal Bone X,Hand 0 Finger 2 Distal Bone Y,Hand 0 Finger 2 Distal Bone Z,Hand 0 Finger 3 Metacarpal Bone X,Hand 0 Finger 3 Metacarpal Bone Y,Hand 0 Finger 3 Metacarpal Bone Z,Hand 0 Finger 3 Proximal Bone X,Hand 0 Finger 3 Proximal Bone Y,Hand 0 Finger 3 Proximal Bone Z,Hand 0 Finger 3 Intermediate Bone X,Hand 0 Finger 3 Intermediate Bone Y,Hand 0 Finger 3 Intermediate Bone Z,Hand 0 Finger 3 Distal Bone X,Hand 0 Finger 3 Distal Bone Y,Hand 0 Finger 3 Distal Bone Z,Hand 0 Finger 4 Metacarpal Bone X,Hand 0 Finger 4 Metacarpal Bone Y,Hand 0 Finger 4 Metacarpal Bone Z,Hand 0 Finger 4 Proximal Bone X,Hand 0 Finger 4 Proximal Bone Y,Hand 0 Finger 4 Proximal Bone Z,Hand 0 Finger 4 Intermediate Bone X,Hand 0 Finger 4 Intermediate Bone Y,Hand 0 Finger 4 Intermediate Bone Z,Hand 0 Finger 4 Distal Bone X,Hand 0 Finger 4 Distal Bone Y,Hand 0 Finger 4 Distal Bone Z,Hand 1 Finger 0 Metacarpal Bone X,Hand 1 Finger 0 Metacarpal Bone Y,Hand 1 Finger 0 Metacarpal Bone Z,Hand 1 Finger 0 Proximal Bone X,Hand 1 Finger 0 Proximal Bone Y,Hand 1 Finger 0 Proximal Bone Z,Hand 1 Finger 0 Intermediate Bone X,Hand 1 Finger 0 Intermediate Bone Y,Hand 1 Finger 0 Intermediate Bone Z,Hand 1 Finger 0 Distal Bone X,Hand 1 Finger 0 Distal Bone Y,Hand 1 Finger 0 Distal Bone Z,Hand 1 Finger 1 Metacarpal Bone X,Hand 1 Finger 1 Metacarpal Bone Y,Hand 1 Finger 1 Metacarpal Bone Z,Hand 1 Finger 1 Proximal Bone X,Hand 1 Finger 1 Proximal Bone Y,Hand 1 Finger 1 Proximal Bone Z,Hand 1 Finger 1 Intermediate Bone X,Hand 1 Finger 1 Intermediate Bone Y,Hand 1 Finger 1 Intermediate Bone Z,Hand 1 Finger 1 Distal Bone X,Hand 1 Finger 1 Distal Bone Y,Hand 1 Finger 1 Distal Bone Z,Hand 1 Finger 2 Metacarpal Bone X,Hand 1 Finger 2 Metacarpal Bone Y,Hand 1 Finger 2 Metacarpal Bone Z,Hand 1 Finger 2 Proximal Bone X,Hand 1 Finger 2 Proximal Bone Y,Hand 1 Finger 2 Proximal Bone Z,Hand 1 Finger 2 Intermediate Bone X,Hand 1 Finger 2 Intermediate Bone Y,Hand 1 Finger 2 Intermediate Bone Z,Hand 1 Finger 2 Distal Bone X,Hand 1 Finger 2 Distal Bone Y,Hand 1 Finger 2 Distal Bone Z,Hand 1 Finger 3 Metacarpal Bone X,Hand 1 Finger 3 Metacarpal Bone Y,Hand 1 Finger 3 Metacarpal Bone Z,Hand 1 Finger 3 Proximal Bone X,Hand 1 Finger 3 Proximal Bone Y,Hand 1 Finger 3 Proximal Bone Z,Hand 1 Finger 3 Intermediate Bone X,Hand 1 Finger 3 Intermediate Bone Y,Hand 1 Finger 3 Intermediate Bone Z,Hand 1 Finger 3 Distal Bone X,Hand 1 Finger 3 Distal Bone Y,Hand 1 Finger 3 Distal Bone Z,Hand 1 Finger 4 Metacarpal Bone X,Hand 1 Finger 4 Metacarpal Bone Y,Hand 1 Finger 4 Metacarpal Bone Z,Hand 1 Finger 4 Proximal Bone X,Hand 1 Finger 4 Proximal Bone Y,Hand 1 Finger 4 Proximal Bone Z,Hand 1 Finger 4 Intermediate Bone X,Hand 1 Finger 4 Intermediate Bone Y,Hand 1 Finger 4 Intermediate Bone Z,Hand 1 Finger 4 Distal Bone X,Hand 1 Finger 4 Distal Bone Y,Hand 1 Finger 4 Distal Bone Z,Hand sign
-9.879433,7.570923,48.883781,9.526596,8.595093,44.026718,41.329315,8.029572,34.228920,59.073719,3.797668,25.554346,6.542488,12.936005,13.610804,33.915504,9.725922,-23.262611,45.335358,10.917816,-45.588715,52.688492,3.721954,-54.058647,-5.384193,10.532257,4.563658,16.450726,3.616974,-36.193336,26.038750,1.084564,-63.248451,33.106655,-7.545746,-73.818016,-17.594612,4.217621,0.795183,-3.298203,-4.768738,-38.456589,2.904480,-9.277008,-64.592270,9.149719,-18.025299,-75.495544,-28.632851,-5.496399,1.167624,-22.276085,-15.401733,-34.434311,-21.445274,-21.327057,-54.047798,-16.627541,-29.705780,-61.119148,0.000000,-3.672409,-5.932465,50.230186,-20.887375,-0.101135,41.488914,-48.344337,7.205536,23.836502,-61.437729,6.998199,8.548832,-7.617554,11.102783,15.024879,-27.016850,19.256866,-27.657223,-36.100594,19.729309,-50.016743,-42.689774,10.143005,-56.245514,5.114616,7.192657,8.387703,-8.409012,12.394470,-37.465485,-15.764015,12.016113,-65.079773,-23.518616,2.745728,-74.469391,16.842331,-0.587921,5.552361,9.375565,0.637939,-37.836006,3.851379,-2.283752,-64.341827,-4.000198,-11.552307,-73.912140,26.544434,-11.696716,5.456169,25.476982,-12.816589,-33.053280,23.859116,-16.550232,-53.321014,17.154526,-23.958435,-60.251022,0.000000
-9.852722,7.598267,48.883636,9.554245,8.460449,44.000389,41.338070,7.624023,34.164642,59.058868,3.257355,25.492119,6.548302,12.935516,13.599827,33.881775,9.769531,-23.280365,45.268562,11.032104,-45.612122,52.616673,3.864929,-54.109035,-5.388329,10.541199,4.561741,16.386452,3.703278,-36.199081,25.894871,1.331055,-63.290352,32.925709,-7.207794,-73.944206,-17.598793,4.220764,0.806725,-3.344078,-4.718689,-38.445156,2.805611,-9.127441,-64.599785,9.018196,-17.818115,-75.558388,-28.625717,-5.507385,1.196987,-22.295906,-15.398163,-34.403320,-21.496666,-21.281128,-54.027241,-16.709808,-29.637024,-61.145340,0.000000,-3.636131,-5.840576,50.240017,-20.876671,-0.149200,41.457737,-48.418083,6.856232,23.806385,-61.601707,6.327728,8.618305,-7.537704,11.164703,15.007565,-26.930843,19.444244,-27.646975,-36.047707,20.100006,-50.025837,-42.736462,10.629425,-56.333092,5.155617,7.177032,8.370052,-8.348572,12.436066,-37.481094,-15.687691,12.188080,-65.138382,-23.514816,3.043610,-74.615784,16.835213,-0.677673,5.533440,9.308052,0.424316,-37.872276,3.691109,-2.698273,-64.341721,-4.238457,-12.043549,-73.803581,26.493813,-11.823822,5.434673,25.347847,-13.173859,-33.091583,23.660339,-17.213135,-53.329002,16.940437,-24.737915,-60.167313,0.000000
-9.803375,7.579773,48.887657,9.595116,8.537445,43.986076,41.363060,7.774841,34.118401,59.069183,3.341400,25.453375,6.540749,12.939453,13.595797,33.859390,9.836029,-23.302910,45.250626,11.240082,-45.663597,52.647453,4.231201,-54.258018,-5.392387,10.526642,4.578520,16.369148,3.691132,-36.206764,25.857826,1.345123,-63.331444,32.873482,-7.117950,-74.065506,-17.598228,4.190704,0.831137,-3.319695,-4.820984,-38.433723,2.864952,-9.352325,-64.574646,9.068565,-18.068939,-75.532410,-28.623871,-5.533478,1.220213,-22.246040,-15.506622,-34.380402,-21.382179,-21.504578,-53.979214,-16.596153,-29.878876,-61.075348,0.000000,-3.562996,-5.530060,50.270760,-20.822899,0.144867,41.507790,-48.473183,7.065247,23.962803,-61.879974,6.389923,8.944237,-7.434059,11.295624,14.955688,-26.851784,19.510590,-27.698326,-35.972816,20.310547,-50.176395,-42.757744,11.004578,-56.657516,5.205078,7.189514,8.314072,-8.362564,12.291016,-37.550949,-15.734299,12.083069,-65.284523,-23.653831,3.093933,-74.898834,16.831078,-0.754272,5.488827,9.188187,0.071960,-37.934490,3.463814,-3.237854,-64.419266,-4.560501,-12.578003,-73.859970,26.446304,-11.940308,5.425041,25.179871,-13.598877,-33.111790,23.427551,-17.855682,-53.367310,16.688736,-25.408447,-60.202785,0.000000
-9.882622,7.686981,48.861938,9.522636,8.650604,43.985687,41.310127,7.900848,34.171074,59.055984,3.490997,25.560091,6.524544,12.953918,13.580019,33.806664,9.916168,-23.263086,45.106956,11.590424,-45.682968,52.540634,4.790680,-54.431858,-5.403259,10.550446,4.541185,16.361862,3.699371,-36.193993,25.812553,1.446686,-63.334114,32.855244,-6.928619,-74.134651,-17.600067,4.203400,0.785574,-3.322807,-4.860168,-38.441612,2.826996,-9.364227,-64.594536,9.063316,-18.028961,-75.582916,-28.620934,-5.527161,1.180574,-22.221718,-15.568604,-34.385830,-21.350044,-21.596161,-53.967056,-16.521629,-29.970306,-61.057152,0.000000,-3.587746,-5.418121,50.252628,-20.776905,0.429077,41.466312,-48.399574,7.670502,23.975163,-61.989330,7.215637,9.083546,-7.307510,11.404053,14.944324,-26.818848,19.558807,-27.730656,-36.069302,20.280029,-50.262569,-42.931980,11.066162,-56.837757,5.254333,7.134552,8.302071,-8.325531,12.283020,-37.569855,-15.681229,12.289307,-65.425293,-23.657677,3.592285,-75.320267,16.813332,-0.909241,5.477856,9.080223,-0.135193,-37.952831,3.268578,-3.439758,-64.486809,-4.812546,-12.666229,-74.033249,26.352318,-12.159271,5.416904,24.970299,-13.958130,-33.130695,23.136116,-18.331848,-53.417439,16.398476,-25.866974,-60.306648,0.000000
-9.856789,7.588013,48.878532,9.549301,8.627930,44.017136,41.363052,8.055054,34.244759,59.199329,3.842773,25.686161,6.543381,12.926086,13.608810,33.810577,9.898132,-23.257900,45.088623,11.564636,-45.699051,52.496883,4.769958,-54.483097,-5.387802,10.540588,4.564758,16.380978,3.693970,-36.193371,25.857964,1.375671,-63.320107,32.910049,-7.044495,-74.101944,-17.592957,4.215729,0.798244,-3.326263,-4.826935,-38.450996,2.827682,-9.372498,-64.594444,9.060280,-18.074799,-75.564110,-28.631638,-5.493103,1.166992,-22.239288,-15.499847,-34.419933,-21.355148,-21.554230,-53.987202,-16.523849,-29.964600,-61.038246,0.000000,-3.577942,-5.381958,50.320103,-20.738522,0.308838,41.375446,-48.310688,7.289642,23.682972,-61.922211,6.715179,8.775188,-7.232201,11.477570,14.933010,-26.812500,19.449310,-27.783722,-36.102745,19.930573,-50.374168,-42.963081,10.726532,-57.036659,5.293915,7.099640,8.284557,-8.316818,12.136627,-37.604202,-15.641388,12.053192,-65.525307,-23.589138,3.452728,-75.603210,16.814514,-0.996979,5.460171,9.040283,-0.334503,-37.971680,3.239838,-3.754120,-64.530319,-4.810318,-12.947479,-74.199036,26.300156,-12.286835,5.406033,24.889412,-14.194275,-33.131767,23.068192,-18.686127,-53.409065,16.359985,-26.231018,-60.354721,0.000000
-9.804932,7.528748,48.890339,9.591362,8.732910,44.018726,41.421219,8.463440,34.250172,59.352875,4.496338,25.732533,6.573418,12.914154,13.629570,33.946117,9.644836,-23.251823,45.378143,10.925171,-45.616623,52.762268,3.907898,-54.243134,-5.348343,10.528961,4.585155,16.469070,3.533936,-36.193253,26.051765,0.984131,-63.281101,33.122807,-7.552612,-73.986221,-17.575462,4.246857,0.815491,-3.286797,-4.864868,-38.446030,2.931358,-9.520569,-64.566101,9.167580,-18.277649,-75.499146,-28.655540,-5.411621,1.161232,-22.252304,-15.442078,-34.440151,-21.327522,-21.552124,-53.996410,-16.502129,-29.999329,-61.003483,0.000000,-3.537422,-5.167114,50.297924,-20.689980,0.538849,41.351086,-48.244247,7.538422,23.648712,-61.828960,6.959900,8.728420,-7.244347,11.517670,14.903126,-26.761856,19.433380,-27.812145,-35.971886,19.899567,-50.337593,-42.835014,10.608978,-56.909023,5.304680,7.151947,8.259487,-8.232513,12.103607,-37.618279,-15.440834,12.050507,-65.530960,-23.370075,3.445587,-75.623032,16.826370,-0.950836,5.461956,9.103615,-0.364044,-37.952873,3.397446,-3.724152,-64.516891,-4.629272,-12.883820,-74.252281,26.304245,-12.248260,5.452301,24.912964,-14.246063,-33.066780,23.119568,-18.721283,-53.321404,16.399223,-26.254822,-60.276432,0.000000
-9.809662,7.430359,48.901066,9.566589,8.649200,43.946461,41.384167,8.485504,34.082203,59.401352,4.740570,25.580906,6.566307,12.894562,13.670231,34.037014,9.530029,-23.201271,45.581669,10.538513,-45.477249,52.967205,3.364166,-53.989357,-5.349518,10.514130,4.612476,16.559212,3.490814,-36.148827,26.255768,0.805908,-63.162941,33.348026,-7.807037,-73.790741,-17.577110,4.248016,0.820564,-3.223694,-4.843170,-38.436100,3.069786,-9.528412,-64.520714,9.321686,-18.284210,-75.450745,-28.662689,-5.403870,1.129704,-22.225983,-15.378235,-34.486320,-21.284637,-21.450897,-54.062019,-16.478691,-29.866974,-61.133926,0.000000,-3.549393,-5.168457,50.292774,-20.708328,0.561737,41.378101,-48.269535,7.601746,23.714931,-61.812454,7.018250,8.788174,-7.231125,11.525146,14.900742,-26.710403,19.520050,-27.812540,-35.918228,19.970062,-50.275917,-42.801620,10.611053,-56.738922,5.316658,7.145538,8.261959,-8.190651,12.159851,-37.612267,-15.412727,12.091095,-65.479614,-23.375233,3.413086,-75.450989,16.824409,-0.977661,5.467659,9.116753,-0.362335,-37.946640,3.386208,-3.756409,-64.464462,-4.679832,-12.975433,-74.089500,26.282005,-12.292633,5.456966,24.885773,-14.297821,-33.063129,23.038338,-18.830109,-53.269737,16.258598,-26.410065,-60.103962,0.000000
-9.718826,7.309296,48.919373,9.672913,8.098846,43.894730,41.471916,7.291168,33.896385,59.470028,3.349609,25.322411,6.618271,12.815460,13.731590,34.131580,9.399719,-23.141258,45.749107,10.438385,-45.414711,53.180275,3.406494,-54.095100,-5.292603,10.507751,4.668667,16.693565,3.453247,-36.094879,26.526802,0.742279,-63.074944,33.645721,-7.823212,-73.783699,-17.550919,4.322784,0.836258,-3.133583,-4.772766,-38.438778,3.291779,-9.476257,-64.506767,9.572968,-18.180115,-75.514061,-28.697342,-5.258820,1.091911,-22.206909,-15.183197,-34.556274,-21.183838,-21.213562,-54.160107,-16.413773,-29.577972,-61.353233,0.000000,-3.503914,-5.161865,50.257366,-20.644440,0.679382,41.386562,-48.179573,7.903320,23.776524,-61.704021,7.416382,8.849773,-7.230553,11.499146,14.918583,-26.619186,19.688171,-27.741665,-35.704601,20.567474,-50.314049,-42.634048,11.469543,-57.040085,5.331306,7.159180,8.264347,-8.144608,12.245483,-37.585789,-15.240242,12.376770,-65.523407,-23.125023,3.842590,-75.651566,16.833237,-0.969177,5.464832,9.123070,-0.312256,-37.933105,3.473801,-3.575897,-64.512825,-4.516045,-12.689941,-74.288788,26.279686,-12.294189,5.445232,24.863647,-14.269653,-33.067757,23.057495,-18.723328,-53.316826,16.332649,-26.242981,-60.263130,0.000000
-9.697830,7.227539,48.929871,9.719444,7.785187,43.952560,41.520798,6.541290,33.989861,59.384411,2.211700,25.345505,6.676003,12.747620,13.772137,34.204155,9.291687,-23.102913,45.863518,10.248535,-45.347530,53.251999,3.080078,-53.939747,-5.235649,10.512390,4.697891,16.778240,3.431091,-36.078911,26.701096,0.604431,-63.009602,33.826302,-8.125305,-73.567001,-17.523994,4.400452,0.834637,-3.085335,-4.689819,-38.465294,3.440735,-9.484924,-64.492294,9.770302,-18.334930,-75.348511,-28.732101,-5.111389,1.051685,-22.218971,-14.996826,-34.625610,-21.110497,-21.055237,-54.206169,-16.298180,-29.487427,-61.275932,0.000000,-3.510406,-5.163300,50.275536,-20.640259,0.691010,41.389938,-48.172394,7.969757,23.779366,-61.783806,7.606415,8.883102,-7.209587,11.515228,14.922939,-26.619400,19.654816,-27.744957,-35.714066,20.514496,-50.357395,-42.661743,11.474518,-57.157619,5.342522,7.147858,8.262932,-8.140930,12.223267,-37.583439,-15.235413,12.378418,-65.535233,-23.144958,3.920563,-75.736191,16.834717,-0.991913,5.458862,9.115814,-0.350372,-37.934715,3.457756,-3.609406,-64.517357,-4.560806,-12.671112,-74.339355,26.268501,-12.326508,5.433865,24.831215,-14.316620,-33.077038,22.995995,-18.776031,-53.321564,16.242195,-26.266083,-60.295048,0.000000
-9.738068,7.144714,48.946388,9.688965,7.915527,44.052963,41.516174,6.927551,34.211784,59.301056,2.498291,25.570068,6.674881,12.732361,13.782566,34.177307,9.374329,-23.107729,45.807350,10.335876,-45.345802,53.149258,3.056519,-53.825581,-5.241646,10.507202,4.702690,16.722084,3.534729,-36.104679,26.582916,0.758240,-63.059013,33.685455,-8.026611,-73.542099,-17.527641,4.388763,0.838707,-3.120903,-4.593872,-38.486752,3.372696,-9.331085,-64.526779,9.709396,-18.230835,-75.297646,-28.729462,-5.136414,1.044605,-22.257065,-14.916931,-34.659466,-21.194519,-20.900665,-54.269527,-16.368103,-29.334595,-61.306923,0.000000,-3.492401,-5.179779,50.287094,-20.622822,0.766876,41.463501,-48.182476,8.226562,23.961651,-61.844059,7.990112,9.113136,-7.179581,11.535645,14.924511,-26.720161,19.554932,-27.751917,-35.964836,20.094604,-50.256756,-42.882500,10.856689,-56.801411,5.347061,7.128937,8.259705,-8.175331,12.213196,-37.583591,-15.328941,12.330627,-65.513672,-23.274773,3.840393,-75.653488,16.832947,-1.016785,5.448269,9.115967,-0.317780,-37.942162,3.454590,-3.524231,-64.522385,-4.594009,-12.579498,-74.298080,26.258484,-12.357178,5.417564,24.833405,-14.294159,-33.093040,23.017029,-18.701965,-53.340424,16.245842,-26.183228,-60.280602,0.000000
-9.771217,7.039612,48.970043,9.637184,7.964600,44.058773,41.440697,7.192871,34.193478,59.184578,2.789185,25.532520,6.645447,12.739105,13.790813,34.087105,9.519623,-23.138281,45.620579,10.617371,-45.437698,52.949345,3.466278,-54.008724,-5.283546,10.488068,4.710819,16.611877,3.640137,-36.133987,26.323059,1.022552,-63.182503,33.353241,-7.607849,-73.826851,-17.549019,4.324432,0.855904,-3.172310,-4.554535,-38.494419,3.220345,-9.172577,-64.598480,9.485237,-17.957306,-75.506195,-28.708122,-5.248291,1.071133,-22.249321,-14.967072,-34.645172,-21.232170,-20.918152,-54.272953,-16.427895,-29.313599,-61.362843,0.000000,-3.479843,-5.240997,50.287025,-20.612747,0.712799,41.471527,-48.170208,8.157196,23.965824,-61.788002,7.850677,9.097088,-7.154549,11.542816,14.929680,-26.738216,19.559753,-27.757774,-36.037491,19.865997,-50.170494,-42.912678,10.438568,-56.506516,5.356468,7.103607,8.262848,-8.192642,12.274017,-37.574203,-15.407303,12.392487,-65.474998,-23.387283,3.863556,-75.567352,16.830269,-1.055664,5.443535,9.128838,-0.232269,-37.944546,3.484795,-3.325256,-64.540771,-4.570381,-12.347809,-74.331810,26.236748,-12.411224,5.401535,24.858833,-14.239288,-33.109520,23.118973,-18.544464,-53.386074,16.374031,-25.997467,-60.369247,0.000000
-9.786774,7.041412,48.973240,9.589500,8.185822,44.019444,41.366310,7.805542,34.110126,59.187374,3.705139,25.478436,6.656281,12.732117,13.783741,33.961349,9.619507,-23.172945,45.318832,10.907227,-45.550652,52.631248,3.878601,-54.247810,-5.302475,10.506134,4.697826,16.462822,3.723572,-36.159866,25.982826,1.231354,-63.260262,32.954449,-7.300598,-74.034576,-17.562622,4.333221,0.856434,-3.301918,-4.508972,-38.495693,2.917564,-9.052429,-64.627007,9.110199,-17.766418,-75.644196,-28.689148,-5.270508,1.105167,-22.313889,-14.983215,-34.593784,-21.378082,-20.944427,-54.178230,-16.573792,-29.352478,-61.251511,0.000000,-3.363686,-5.160400,50.281219,-20.455994,0.873566,41.449127,-47.972351,8.457062,23.944496,-61.633312,8.239655,9.111332,-7.084259,11.580811,14.928307,-26.663708,19.709015,-27.713144,-35.925171,20.200104,-50.156567,-42.840748,10.871613,-56.546822,5.404839,7.104218,8.240700,-8.154274,12.334137,-37.563564,-15.300987,12.637543,-65.513000,-23.291817,4.264374,-75.704536,16.841225,-1.102753,5.413124,9.115242,-0.248749,-37.951881,3.527336,-3.204254,-64.593849,-4.528221,-12.100311,-74.495293,26.197502,-12.499725,5.368389,24.795380,-14.332794,-33.128502,23.112572,-18.580231,-53.428566,16.386261,-25.977112,-60.491711,0.000000
-9.849861,7.296051,48.936401,9.532745,8.392334,44.019836,41.282051,7.979248,34.080124,58.964466,3.885895,25.245148,6.590393,12.826782,13.684441,33.869083,9.837524,-23.224890,45.188454,11.383728,-45.625862,52.547737,4.465149,-54.340073,-5.353348,10.524902,4.624817,16.325157,3.824341,-36.208832,25.679924,1.595886,-63.403061,32.624588,-6.799072,-74.269875,-17.581932,4.264465,0.826458,-3.387810,-4.567841,-38.495358,2.687332,-8.964081,-64.692818,8.846359,-17.616272,-75.761620,-28.646072,-5.413940,1.155804,-22.307434,-15.215973,-34.494678,-21.427071,-21.206421,-54.049431,-16.584198,-29.657166,-61.023972,0.000000,-3.158508,-4.894287,50.314369,-20.234978,1.166534,41.482498,-47.758663,8.826385,24.027458,-61.472404,8.668213,9.262306,-6.933907,11.710968,14.889286,-26.721470,19.665405,-27.699997,-36.141499,20.040741,-50.113922,-43.055054,10.733673,-56.372692,5.491829,7.110229,8.184231,-8.123360,12.319366,-37.555698,-15.157211,12.906281,-65.587280,-23.112389,4.815399,-75.945892,16.864769,-1.179657,5.371780,9.123940,-0.271942,-37.923939,3.706261,-2.858185,-64.651413,-4.296272,-11.472443,-74.750641,26.108276,-12.664307,5.364437,24.699364,-14.472565,-33.081230,23.156113,-18.498199,-53.396614,16.461525,-25.773346,-60.529976,0.000000
-9.776253,7.262024,48.978905,9.597404,8.381134,44.042534,41.321098,7.972687,34.054619,58.907288,3.775360,25.142572,6.510719,12.886871,13.638765,33.788826,10.151886,-23.304878,45.191093,11.803497,-45.640427,52.655083,4.873627,-54.207909,-5.418472,10.482025,4.638063,16.191998,3.996368,-36.253708,25.522827,1.868225,-63.449352,32.547005,-6.536774,-74.203850,-17.604790,4.113312,0.879457,-3.442001,-4.624298,-38.483788,2.640862,-9.070831,-64.654678,8.869743,-17.818390,-75.585304,-28.600105,-5.641449,1.231028,-22.271370,-15.466553,-34.437134,-21.339577,-21.603302,-53.927856,-16.394890,-30.139160,-60.716698,0.000000,-2.938301,-4.694824,50.206413,-19.912830,1.881012,41.574318,-47.355019,10.481262,24.461895,-61.203735,10.979828,9.853630,-6.853752,11.772125,14.890102,-26.906204,19.495819,-27.615257,-36.517090,19.719818,-49.952751,-43.365433,10.403809,-56.057110,5.547562,7.140991,8.164200,-8.193222,12.299408,-37.477322,-15.120209,13.210480,-65.573959,-22.927368,5.456360,-76.234474,16.903351,-1.163635,5.373444,9.140198,-0.036896,-37.793144,4.006767,-1.834381,-64.667175,-3.769470,-9.853912,-75.326859,26.050873,-12.724030,5.404057,24.670799,-14.252136,-32.953053,23.406479,-17.589508,-53.382072,16.891998,-24.459869,-60.939339,0.000000
-9.710625,7.263702,48.987236,9.672981,8.401611,44.076111,41.411903,7.946869,34.125244,58.928947,3.544312,25.213509,6.492279,12.900299,13.623837,33.746426,10.268768,-23.339710,45.160828,11.974274,-45.658798,52.630875,4.998138,-54.124119,-5.436211,10.473236,4.643593,16.156776,4.038971,-36.273067,25.507202,1.888306,-63.451393,32.554340,-6.593750,-74.089188,-17.611015,4.072723,0.901325,-3.481010,-4.637726,-38.482838,2.593315,-9.110077,-64.646500,8.846992,-17.915741,-75.495407,-28.579811,-5.712921,1.273972,-22.281334,-15.520111,-34.403572,-21.342781,-21.682098,-53.866554,-16.354233,-30.258667,-60.550507,0.000000,-2.694466,-4.788239,50.160000,-19.632118,2.040741,41.663570,-46.960472,11.073914,24.648792,-60.675030,11.903442,9.941799,-6.808464,11.732025,14.981838,-26.907516,19.481232,-27.416058,-36.372307,19.782806,-49.790371,-43.123466,10.565033,-56.006149,5.636002,7.154419,8.166229,-8.220657,12.302826,-37.366199,-15.013893,13.179535,-65.427116,-22.619499,5.442963,-76.210556,16.978348,-1.139435,5.333370,9.205948,0.274017,-37.701706,4.359268,-1.002411,-64.598465,-3.179192,-8.660370,-75.660240,26.013092,-12.794922,5.340210,24.744217,-13.859283,-32.909157,23.815933,-16.479340,-53.373707,17.426483,-22.942200,-61.313244,0.000000
-9.569946,7.666504,48.924072,9.829727,9.085419,44.133492,41.635948,9.021362,34.375816,59.152016,4.627777,25.531803,6.425499,13.066589,13.473942,33.650291,10.410645,-23.501642,45.128132,12.161713,-45.800865,52.704788,5.176056,-54.109123,-5.484856,10.479523,4.572605,16.033978,3.859955,-36.358871,25.332489,1.623657,-63.583488,32.420456,-6.862793,-74.170593,-17.623459,3.948608,0.917599,-3.523201,-5.027618,-38.445145,2.550163,-9.691254,-64.616119,8.852135,-18.555084,-75.415253,-28.532417,-5.910004,1.420456,-22.215141,-15.982666,-34.200615,-21.189827,-22.277527,-53.630943,-16.094292,-30.859680,-60.220074,0.000000,-2.771729,-5.694031,50.178547,-19.839500,1.433563,42.169552,-46.979683,11.086609,25.322941,-59.702736,12.539062,9.909622,-7.466370,11.115784,15.200764,-27.461884,18.635437,-27.192753,-36.522194,18.832153,-49.601959,-42.852150,9.388062,-55.943039,5.323242,7.310913,8.316460,-8.859787,12.117096,-37.193909,-16.138100,11.792725,-64.782005,-23.508404,2.782654,-74.537689,17.052704,-0.392609,5.373035,9.197311,1.315125,-37.623585,3.990097,-0.162933,-64.198944,-3.569550,-8.446259,-74.660126,26.571114,-11.691223,5.233177,25.355690,-11.772644,-32.985321,24.131668,-13.530762,-53.336853,17.490509,-19.863098,-61.040413,0.000000
